Title Line: genotypes             
L_Hg63             
L_Hg810             
L_Pv11             
L_PvcE             
L_M11A             
L_M2B             
L_Hg13             
L_Lw10             
L_SSL15             
L_Orr1             
L_Lc28             
L_Orr8             
L_Hl4             
POP             
1, 231231 174174 170184 134134 158164 106110 254258 121129 180182 198206 164168 000000 147147
1, 231231 174174 170182 132134 156166 104110 254256 121127 182182 196210 164164 200208 145147
1, 231231 172174 184184 136138 158166 104110 250254 121121 180186 206208 164170 198206 147147
1, 231231 174176 170182 134134 158166 104110 254254 123127 182182 206208 164168 198206 143147
1, 231231 174176 170170 134134 156164 108112 254254 121127 182186 208208 146164 206208 147147
1, 231231 174176 182182 134134 156166 102114 254254 121127 178180 208210 164164 200200 145147
1, 231231 174176 170170 134134 166166 104116 250254 121121 182182 202208 164170 196206 145147
1, 231231 172172 170184 134136 162164 104108 250254 119123 182182 206206 164168 198206 147149
1, 231231 174176 170184 134134 156156 104106 250254 121121 182182 208208 168168 198206 141151
1, 231231 172174 170182 134134 166168 106112 254254 123127 180182 206210 168170 198204 151153
1, 231231 174174 170184 134138 164164 104110 254260 123127 178182 206208 168170 198200 147151
1, 231233 174174 170184 134134 156166 104108 254254 121127 180182 210210 170170 196200 143147
1, 231231 174174 170182 134134 162166 102110 254254 123127 182182 206208 168172 196200 151151
1, 231231 174174 170184 134136 166166 108110 250254 121121 180182 208208 168168 198204 147149
1, 231231 172174 182184 134136 156162 108110 252254 121123 180182 204208 170170 200200 145151
1, 227231 174176 184186 134134 156156 102110 250254 121123 180182 196206 168168 200204 145147
1, 231231 172172 170184 134134 156166 108108 250254 121123 182182 196208 168170 196208 143143
1, 231231 174174 170170 134134 156160 106108 256256 121123 182182 196198 168170 200200 143151
1, 231231 174174 170184 134136 162164 108110 254254 121121 180182 196204 146170 206206 147153
1, 231231 174176 170184 134136 158162 104110 254258 127127 182182 198202 168170 196198 143151
1, 227231 172174 170184 134136 158162 102108 250252 121121 180182 208208 164170 204208 147151
1, 231231 172176 170170 134138 158164 104104 254258 127127 182182 198208 164168 196208 151151
1, 231231 172174 170182 134134 156166 104110 254254 121123 182182 208208 164164 200208 147147
1, 231231 174174 170182 134134 156164 104104 250254 121121 182182 206206 164170 196196 143147
1, 231231 174176 170184 134138 156164 104104 254258 121121 178182 200208 164164 196206 147147
1, 231231 174176 170184 134134 156166 104110 252254 121121 180186 208210 168170 206206 143151
1, 231231 174174 170182 134136 162164 102110 254254 121123 180182 208208 146170 206208 147149
1, 231233 172174 182184 134138 160164 104110 250254 121123 182182 204208 168168 198200 147151
