Title Line: genotypes               
L_WS4               
L_WS7               
L_WS10               
L_WS11               
L_WS16               
L_WS20               
L_LS8               
L_LS14               
L_LS15               
L_LS16               
L_LS20               
L_CS6               
L_CS26               
L_CS28               
L_G1A               
POP               
1, 125133 159163 126130 175176 161169 130134 111113 224230 121133 134134 101103 235243 293295 127127 186186
1, 131137 165165 118120 173180 163169 124128 113121 234234 119129 136146 101103 235241 297299 127127 182186
1, 125148 159165 116118 173177 165171 128138 113115 234234 121131 134136 101103 225229 297299 127127 180182
1, 127135 165173 124126 175179 161163 124126 109117 224232 135153 136136 103105 233241 293299 127127 180186
1, 133133 159171 122134 175177 169169 124130 111116 234234 121133 134146 103105 231243 293297 127127 180186
1, 133133 165169 116128 175177 161171 124128 117119 230230 161161 134136 101103 223225 291297 127127 180180
1, 131135 159167 126130 173173 163171 128132 113121 236240 121143 134136 101103 225235 291291 127127 188190
1, 135148 165169 116122 161177 175179 128128 113113 230230 129131 134134 103103 231237 295299 127127 176186
1, 132133 159165 116120 174177 163163 128128 105109 224234 121121 134134 103103 229243 293297 127127 180196
1, 131148 165165 120126 175177 163169 128130 109117 228234 121121 128136 101103 223235 293299 127127 180186
1, 133133 165169 116128 169173 169173 126138 109113 224234 121129 136136 101105 225235 297297 127127 180182
1, 125125 171173 118124 169178 169169 128128 115115 230234 121159 128136 101101 231237 289295 127127 186188
1, 137137 165165 114124 174177 171171 130138 113121 228236 121127 134142 101101 239243 299299 127127 186188
1, 133133 165165 122124 171178 161175 124130 101117 228234 121121 134134 101103 231241 295297 127135 182186
1, 125133 159165 126126 175179 161171 128134 101111 224224 121133 134134 101103 235243 295295 127127 186186
1, 131133 159169 116124 175177 161171 124130 101117 234238 121149 128134 103105 235241 293299 127127 182186
1, 133148 165165 116120 175177 163169 128130 113113 234234 119121 128142 097097 235241 291297 127127 180186
1, 131133 159165 116116 176178 163171 124130 111113 234234 133133 134142 103103 241241 293297 127127 186186
1, 131148 163173 116120 173177 161171 128128 113113 230236 121123 134136 103097 225231 293297 127127 180186
1, 129131 163163 116124 171173 165165 128130 105119 228230 119129 134136 101103 241243 297309 127135 180190
1, 133133 165165 120124 173177 171171 128128 103103 234234 123157 136136 101103 225239 293295 127127 180186
1, 132133 171173 120128 175177 163169 126128 099099 224224 121121 134136 103103 231237 297297 127127 180180
1, 133148 165173 116122 168180 165169 124138 109115 230240 121121 134138 105105 229235 293295 127127 180190
1, 127133 165165 116116 173175 165173 128134 103107 234234 121133 136136 103105 227241 299299 127127 180180
1, 131132 165165 126136 175179 171175 126128 103105 224234 121131 134134 101105 229237 291293 127127 180186
1, 132133 159165 126128 179179 169175 124128 105121 234234 121127 134134 101103 229231 293305 127127 180180
1, 132141 163165 116124 176177 163169 126130 103109 232234 121133 136136 101103 229241 295297 127127 180188
1, 133133 165165 116124 175176 165169 126130 103113 228234 121121 136136 101103 229229 291293 127127 186186
1, 125137 159165 116122 178179 165171 124128 103103 230234 121147 134136 103099 231237 291293 127127 180186
1, 125135 159159 118118 175178 171171 124128 113117 230234 121121 134134 103099 225241 293297 127127 184184
1, 133133 159163 116128 177177 169171 124130 113121 234234 137151 136136 103103 235237 293299 127127 176186
1, 127131 159173 118122 175177 169171 128132 113116 224234 121143 136136 103103 241241 291297 127127 180190
1, 131133 165173 116116 175182 163171 122130 117119 224238 121161 134142 101097 235239 295297 127127 180198
1, 133148 163165 126132 176177 163175 124126 105113 234238 121123 136136 101103 235235 291293 127135 180186
1, 134152 159165 114122 175177 169171 128130 111115 232236 125133 134134 103105 235237 297299 127127 180186
1, 135137 165165 116122 173177 171175 128128 107117 234234 121155 136136 103107 235235 289295 127127 180196
1, 133148 165165 124128 177181 163165 124128 103111 226228 121147 134136 101103 231237 293297 127127 184188
1, 133134 161165 116128 177177 169173 128130 113115 234234 121133 134136 101103 229241 291293 127127 184186
1, 133148 163165 122128 177177 161171 128130 111113 224234 121121 134136 103103 229235 295297 127127 180186
1, 127134 163165 116130 171173 169171 124128 111121 226234 123123 128134 103103 235237 289293 127135 180186
1, 127135 165165 120128 177187 163165 134136 113113 228234 121151 136136 103103 229235 297299 127127 180188
1, 133148 163165 114126 173177 163171 128132 101117 234236 121159 134134 101101 229237 295297 127135 186188
1, 135148 163165 120128 173177 163171 128128 107113 234236 121131 136136 107097 225243 291295 127127 180180
1, 131133 165165 116124 169173 171171 128128 103109 224234 125143 136136 103105 231235 289293 127127 180182
1, 125132 159165 118120 173180 163169 128128 115117 230234 129135 134146 101103 225233 293299 127127 180186
1, 127127 159165 116116 175175 163171 128130 105119 234236 121131 134134 103097 235241 293293 127127 180186
1, 133139 165165 120126 169177 171173 126140 103107 226234 121151 134134 101103 223243 293301 127127 180186
1, 133133 165171 116128 177179 163171 124126 107115 228234 121133 130138 103105 235243 293301 127127 180190
1, 125133 165165 116124 171179 171173 128130 113117 228234 123131 134136 101101 225237 295297 127135 180186
1, 133137 165165 120124 169175 169173 124128 115123 234236 121149 134136 101103 231237 291293 127127 180186
1, 125127 159165 116128 175176 169179 124128 103107 216234 131133 134136 103103 225235 293295 127127 186190
1, 133133 165165 122122 172175 169171 124130 113119 234234 129143 134136 103097 229241 289293 127127 180184
1, 135148 165165 124132 173178 163171 124134 105113 228230 121129 130134 103103 225241 285287 127127 180184
1, 133148 163165 116126 174181 169171 128128 103111 232234 121151 128136 101103 235237 293297 127127 180180
1, 125135 165165 116120 171179 165169 128130 101115 228230 129137 136142 103103 225241 295295 127135 176186
1, 133135 165165 116116 175179 161169 134140 101103 216232 121121 134134 103103 231235 297299 127135 180180
1, 125133 165165 118122 174175 163169 128128 115121 234234 121133 136136 103103 229235 293297 127127 186186
1, 131133 165165 124126 175179 163169 124124 103099 234236 121121 134134 101097 223237 293299 127127 176180
1, 135137 165165 116126 179181 163169 128136 109119 234234 135165 134134 103105 225241 293297 127127 180182
1, 133137 159167 116122 175177 169169 128134 117099 228234 121131 134136 103105 235235 295297 127135 180190
1, 133152 165165 124130 173177 171171 124128 103111 230236 121135 134134 101103 223223 293295 127127 180186
1, 127137 165165 124126 179180 163175 128128 103115 223234 121135 136136 103105 231243 295305 127127 180182
1, 134135 165165 114116 173173 165169 130130 113117 232234 121133 134134 101101 225231 295295 127127 180186
1, 135135 165173 116126 173176 163163 128130 109119 230234 123135 136136 101103 225235 293297 127127 186186
1, 133133 163169 116120 175177 169171 124136 113115 234234 121121 128134 103103 231243 289293 127127 184190
1, 137148 165165 122124 175181 165169 124124 113119 223228 121129 134134 101103 225231 295299 127135 180180
1, 133133 165165 116116 173182 165173 124134 103109 234236 121153 134134 101103 237243 291295 127127 186186
1, 133148 165165 122130 177177 161165 124130 105113 234234 121133 134136 103103 229243 293297 127135 180180
1, 125137 165165 116116 173177 169171 124124 111119 228234 121121 134136 103107 223229 291293 127127 186198
1, 132137 159167 116124 175177 165171 128130 103113 234234 121133 134136 103105 225241 295297 127135 186188
1, 119133 165165 116116 173177 161171 124128 103113 230234 121155 136136 103103 231235 295299 127135 176188
1, 125135 165169 116124 161169 169171 128136 113115 228232 121121 136136 103103 223237 299301 127127 190190
1, 131131 165165 116118 175177 171171 134136 109113 222230 121121 134134 103103 237239 293295 127131 180186
1, 131131 165173 116126 173175 161161 128134 107109 234234 121149 136136 103103 225235 297299 127129 176180
1, 152152 163165 116122 176178 161169 126134 115115 232232 121121 134146 103107 225237 293299 127127 180186
1, 129133 163165 116116 170175 169169 130130 115117 220234 155157 136136 103105 235241 295297 127127 180188
1, 133148 159165 114120 177177 163173 126128 105115 228230 131131 134136 103103 223239 295295 127127 186186
1, 131137 159165 120126 173179 173173 124134 115117 228230 121123 134136 103105 223223 295297 127127 186186
1, 129148 163165 114120 173174 165173 128130 105115 230230 121131 136146 103103 231237 291295 127135 186186
1, 159165 165169 114120 176179 165173 134136 105117 230230 121123 136146 103103 235239 293295 127127 182186
1, 131159 163165 126126 173174 169173 124130 105115 228230 131131 136136 103103 231231 293295 127127 186186
1, 133148 163165 120122 173174 173173 126128 113115 228228 131133 136146 103105 233237 295295 127127 186186
1, 131148 165165 124126 175179 165173 128134 111115 228230 131133 134136 101103 223225 295295 127127 180186
1, 133148 159163 114114 176179 165169 134136 115115 224230 123131 134136 103103 235239 293295 127127 182186
1, 131131 163165 114118 167177 165173 124130 115115 216232 121131 134136 103103 231233 293295 127127 186186
1, 131148 163165 118124 173173 165171 128136 113115 230234 121133 134136 103103 229235 295295 127127 182186
